#
#   VizieR Astronomical Server: webviz.u-strasbg.fr 	2009-01-26T15:38:35
#   (replaces the 'Astrores' format originally described at
#    http://vizier.u-strasbg.fr/doc/astrores.htx)
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	-ref=VOTx4430	
#INFO	-out.max=50000	

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	_RAJ2000	(F10.6)	Right ascension (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DEJ2000	(F10.6)	Declination (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec;meta.main]
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#_RAJ2000	_DEJ2000	HIP	Vmag	B-V
#deg	deg		mag	mag
#----------	----------	------	-----	------
* V 10
196.633538	-82.950706	 63967	 7.43	 0.200
196.635326	-51.049483	 63968	 7.64	 1.680
196.646175	-41.588443	 63972	 5.59	 1.050
196.648422	-54.292568	 63974	 7.93	 0.282
196.649314	-46.033893	 63975	 7.48	 0.405
196.657481	-54.505952	 63980	 7.04	 1.376
196.657719	-31.611879	 63981	 6.75	 1.019
196.697968	-59.444014	 63990	 7.90	 0.288
196.726059	-35.862033	 64003	 5.63	 0.050
196.727664	-49.906246	 64004	 4.27	-0.182
196.734643	-34.121928	 64006	 7.31	 0.469
196.759938	-58.805461	 64016	 7.13	 1.304
196.794707	 27.624741	 64022	 4.80	 1.482
196.827145	 71.394371	 64029	 7.66	 0.984
196.832079	  0.584962	 64030	 7.00	 0.498
196.851235	-59.860510	 64033	 5.98	 0.435
196.852853	 26.523946	 64034	 7.61	 1.090
196.895035	-73.585711	 64047	 7.70	 0.026
196.902538	  1.474460	 64051	 7.46	 0.446
196.909518	-53.459764	 64053	 5.70	-0.061
196.909124	-65.877728	 64054	 7.55	 0.148
196.912600	-30.434931	 64055	 7.65	 0.322
196.913131	-14.188050	 64056	 7.74	 0.465
196.945645	 51.790911	 64065	 7.97	 1.364
196.966488	-19.035678	 64071	 7.73	 1.189
196.968089	 42.373929	 64074	 7.93	 1.250
196.973475	 27.555958	 64077	 6.20	 1.363
196.974218	-10.740408	 64078	 5.15	 1.138
196.978623	 19.932781	 64081	 7.87	 0.439
197.004250	-56.384787	 64087	 7.30	-0.033
197.010050	 24.831148	 64089	 6.81	 0.933
197.010494	 73.343218	 64090	 7.67	 0.115
197.029798	-65.306023	 64094	 5.44	-0.033
197.030904	 62.690198	 64096	 7.58	 1.143
197.046400	-28.204707	 64100	 7.75	 1.464
197.063020	 43.181348	 64106	 7.61	 1.592
197.085035	-78.446030	 64108	 6.43	 0.008
197.091138	-36.224086	 64111	 6.85	 0.325
197.110292	 15.491482	 64116	 7.83	 0.937
197.115938	-67.796762	 64117	 6.34	 1.710
197.116307	-11.762778	 64118	 7.34	 1.264
197.124665	 -2.678996	 64120	 7.83	 0.408
197.135278	 -8.984385	 64122	 5.57	 1.178
197.153638	-38.093789	 64129	 7.90	 1.157
197.159980	-54.614314	 64130	 7.76	 0.238
197.163991	-23.106504	 64133	 6.69	 1.120
197.166108	-23.822060	 64135	 7.53	 0.488
197.211028	 65.572941	 64149	 7.78	 1.571
197.212597	  5.207241	 64150	 6.78	 0.667
197.251128	-34.348047	 64160	 7.99	 0.226
197.253308	-33.501545	 64162	 7.17	 1.059
197.263626	-23.118070	 64166	 4.94	 1.048
197.273710	 18.625714	 64169	 6.94	 1.490
197.274345	-49.494964	 64170	 7.83	 0.112
197.281003	  3.144507	 64174	 7.31	 0.970
197.301816	 10.022468	 64179	 5.79	 1.025
197.309328	 -9.538098	 64181	 6.32	 1.017
197.330903	-41.019450	 64188	 7.59	 1.096
197.335887	  6.996392	 64192	 7.75	 0.907
197.362628	-17.232805	 64198	 7.97	 1.035
197.364846	-48.524650	 64199	 6.84	 0.443
197.375838	-20.123656	 64204	 7.16	 0.051
197.388396	 56.833373	 64208	 7.03	 0.600
197.399719	-66.543128	 64209	 7.66	 0.955
197.411023	 37.423146	 64212	 6.01	 1.169
197.422227	-50.149984	 64216	 7.61	 1.089
197.425129	 38.533886	 64217	 6.25	-0.098
197.426609	-16.515196	 64218	 6.75	 0.168
197.427260	-22.192598	 64219	 7.36	 0.718
197.431635	-36.160406	 64222	 7.80	 1.100
197.438664	-10.329327	 64224	 5.95	 1.490
197.442714	 -7.655407	 64225	 7.34	 1.120
197.449365	 16.848611	 64226	 5.91	 1.450
197.453189	-36.532604	 64229	 7.53	 0.993
197.459072	 62.229122	 64231	 6.52	-0.009
197.485186	-47.555722	 64236	 7.53	 1.551
197.487464	 -5.539010	 64238	 4.38	-0.008
197.496986	 17.529431	 64241	 4.32	 0.455
197.501750	 16.147928	 64243	 7.86	 0.427
197.505375	 38.723754	 64244	 7.16	 0.176
197.513399	 38.498981	 64246	 5.91	 0.294
197.528283	 58.044997	 64249	 7.64	 1.348
197.547121	-25.537486	 64253	 7.95	 0.918
197.561884	-32.094601	 64260	 7.50	 0.990
197.588583	-23.624648	 64271	 7.78	 0.065
197.593663	-57.744476	 64277	 7.66	 0.523
197.612755	-32.556642	 64282	 7.89	 1.058
197.632485	-10.814645	 64288	 7.81	 0.912
197.676535	 -4.941843	 64296	 7.61	 0.402
197.691661	 34.300647	 64302	 6.89	 0.486
197.694206	-24.179244	 64303	 7.84	 0.756
197.696779	 13.306769	 64304	 7.11	 1.125
197.707707	-52.907561	 64307	 6.67	 1.107
197.709284	-10.102982	 64308	 7.90	 0.088
197.718134	 21.233745	 64312	 6.82	 0.420
197.743467	-52.566897	 64320	 6.05	-0.079
197.772206	-17.089851	 64326	 7.12	 0.345
197.780140	 13.909970	 64328	 7.93	 0.391
197.782566	-71.814245	 64331	 7.87	 0.516
197.787003	-42.232891	 64332	 5.78	 0.521
197.809925	-14.242334	 64335	 7.61	 1.020
197.811358	 33.465866	 64336	 7.95	 0.323
197.816743	-41.419711	 64337	 7.87	 1.192
197.840233	-13.962356	 64346	 6.92	 1.097
197.846306	 63.146153	 64347	 7.49	 0.475
197.846732	-43.368553	 64348	 5.24	 1.049
197.869544	 40.792496	 64355	 7.17	 0.939
197.876720	-35.129907	 64362	 6.63	 1.139
197.878588	  6.788363	 64364	 7.79	 0.192
197.884752	 21.918670	 64365	 6.82	 0.880
197.900289	-56.908976	 64370	 6.79	 1.684
197.913324	-26.551722	 64375	 6.49	 0.193
197.918972	-11.221650	 64378	 6.89	 1.232
197.938726	-68.916922	 64385	 7.97	 0.378
197.964338	-69.942017	 64390	 5.92	 0.415
197.968145	-52.812286	 64391	 7.02	 1.705
197.968306	 27.878183	 64394	 4.23	 0.572
197.971121	-63.302992	 64395	 6.32	 0.426
197.975118	-24.569059	 64396	 7.97	 1.340
197.981474	-61.117333	 64398	 6.74	 0.469
197.987220	-45.278780	 64400	 7.81	 1.514
198.008533	 32.085271	 64405	 6.71	 0.480
198.014763	-16.198602	 64407	 5.04	 0.460
198.013268	-37.803022	 64408	 4.85	 0.693
198.035039	 24.258027	 64417	 6.31	 1.006
198.041345	-20.884420	 64419	 7.63	 1.187
198.073317	-59.920579	 64425	 4.58	-0.073
198.082261	 17.517123	 64426	 7.30	 0.525
198.097709	 77.194472	 64434	 7.75	 0.189
198.105970	 80.471309	 64437	 6.25	 0.955
198.118670	 79.652349	 64440	 7.52	 1.113
198.132870	-34.748045	 64444	 7.76	 0.530
198.137172	 11.556096	 64445	 5.76	 1.499
198.149619	 18.751776	 64449	 6.51	 0.859
198.166764	  4.068266	 64453	 7.39	 0.350
198.182442	 -2.265040	 64457	 7.56	 0.930
198.184406	-31.873349	 64459	 6.68	 0.591
198.190799	 -1.758391	 64460	 7.09	 1.397
198.203345	-66.226747	 64466	 5.91	 0.048
198.203238	 51.899853	 64468	 7.23	 0.937
198.206352	 42.626670	 64470	 6.79	 0.947
198.207942	-61.545120	 64471	 7.26	 0.345
198.211824	-42.699721	 64472	 6.19	 1.057
198.223744	 19.918333	 64474	 7.36	 1.250
198.232152	-59.816605	 64478	 6.18	 0.592
198.245601	-29.099975	 64480	 7.76	 0.208
198.250798	 67.309686	 64482	 6.96	 1.145
198.265071	 38.277135	 64484	 6.83	 0.474
198.281032	 15.317542	 64490	 7.64	 1.120
198.300419	-22.933207	 64495	 7.93	 1.590
198.301684	 18.727008	 64496	 6.10	 1.201
198.307283	 -2.555711	 64498	 7.56	 0.539
198.314745	-15.460521	 64504	 7.84	 0.816
198.326345	 13.391382	 64507	 7.41	 1.266
198.337485	-13.471234	 64511	 7.57	 0.470
198.338648	 -3.494563	 64512	 7.34	 1.480
198.347299	-50.699829	 64515	 5.90	-0.011
198.361815	-18.826406	 64520	 6.26	 0.088
198.366607	-68.498957	 64521	 7.91	 0.195
198.366784	 67.287959	 64522	 6.52	 1.146
198.368367	 56.680889	 64523	 7.98	 1.132
198.383257	 72.799097	 64527	 6.57	 0.088
198.399766	 36.887582	 64530	 6.50	 1.616
198.404202	 56.708271	 64532	 6.82	 0.603
198.424653	 29.817765	 64539	 7.26	 1.112
198.428924	 40.152885	 64540	 4.94	 1.061
198.435905	 32.530438	 64543	 6.68	 0.797
198.445969	-64.313262	 64546	 7.81	 0.170
198.467607	-45.185800	 64550	 6.93	 0.643
198.470638	 25.698275	 64551	 7.30	 0.466
198.489857	  1.456447	 64556	 6.55	 1.383
198.490333	-43.139107	 64557	 6.16	 1.366
198.507962	-62.653889	 64564	 6.82	 0.998
198.514003	-58.317109	 64565	 7.63	 0.384
198.518271	 -2.806986	 64569	 7.06	 1.293
198.538745	-14.282117	 64574	 7.91	 0.605
198.545396	-19.930947	 64577	 5.31	 0.862
198.548024	-63.373737	 64578	 7.94	 0.103
198.550365	-58.683937	 64580	 5.91	 1.084
198.563102	-59.103235	 64583	 4.90	 0.489
198.568108	-41.211788	 64585	 7.60	 1.030
198.572217	-78.447454	 64587	 5.84	 1.040
198.583663	-42.852187	 64590	 6.72	 1.083
198.604510	-35.439901	 64597	 7.81	 0.512
198.606237	-75.171159	 64598	 6.98	 1.503
198.609323	-54.962134	 64601	 7.99	 1.011
198.614711	-24.284254	 64603	 6.66	 0.400
198.630349	 11.331656	 64607	 5.64	 1.514
198.666365	-46.857524	 64617	 7.97	 0.332
198.669520	-38.651569	 64622	 7.16	-0.098
198.680277	-48.957023	 64623	 5.84	 1.061
198.684938	-63.581056	 64624	 6.87	 0.112
198.687976	-10.370382	 64625	 6.95	 1.542
198.731460	-51.804762	 64637	 7.62	 0.436
198.732172	-11.369419	 64638	 7.02	 0.683
198.761969	  4.517487	 64645	 7.30	 1.369
198.763666	 78.701317	 64646	 7.58	 0.995
198.768023	-30.181427	 64647	 7.83	 1.087
198.785800	 35.445805	 64648	 6.80	 0.182
198.789409	-36.371410	 64651	 6.17	 0.968
198.792627	 18.918904	 64654	 6.55	 1.470
198.797839	 84.752145	 64655	 7.27	 0.530
198.809857	-40.388648	 64659	 7.79	 0.795
198.809803	-18.919914	 64660	 7.98	 0.400
198.812252	-67.894589	 64661	 4.79	-0.078
198.825875	-70.477965	 64665	 7.49	 0.024
198.827145	 16.194898	 64666	 7.44	 1.490
198.829456	-57.258836	 64667	 7.80	-0.032
198.844123	-43.063042	 64677	 7.49	 1.087
198.856658	-69.679284	 64682	 6.37	 1.210
198.860212	-87.560682	 64690	 7.11	 0.710
198.883135	 40.855199	 64692	 5.77	 0.198
198.884090	  3.048993	 64693	 7.28	 1.122
198.901602	 28.741981	 64696	 7.28	 1.322
198.905535	-41.141290	 64699	 7.85	 1.020
198.911303	 34.182495	 64701	 7.94	 0.503
198.918597	 54.403006	 64705	 7.65	 1.051
198.945539	  7.952986	 64711	 6.75	 1.163
198.956440	-40.054760	 64715	 7.79	 1.122
198.974884	-12.350139	 64718	 7.28	 1.253
198.990472	 21.381804	 64722	 7.39	 0.026
198.994881	-19.943103	 64725	 5.21	 1.011
199.012918	 -5.668720	 64732	 7.66	 0.647
199.017206	 65.691837	 64735	 7.34	 1.043
199.020010	-62.583745	 64737	 7.95	 0.226
199.027708	-57.061589	 64739	 6.95	 0.323
199.053234	-52.414799	 64749	 6.89	 1.030
199.059528	 19.051734	 64751	 6.46	 0.972
199.099708	  6.504618	 64768	 7.07	 1.588
199.106181	 -1.390540	 64769	 6.69	 0.314
199.119305	 68.408001	 64774	 6.20	-0.052
199.123705	 17.300265	 64775	 7.70	 0.734
199.132625	-44.704372	 64778	 6.85	 2.867
199.134417	 19.785289	 64779	 6.43	 0.274
199.152943	 18.903278	 64781	 6.72	 1.003
199.166966	 -5.573504	 64783	 7.84	 0.588
199.185266	 19.815184	 64789	 7.57	 0.289
199.187119	-65.138259	 64790	 6.06	 0.431
199.192720	-41.283004	 64791	 7.16	 0.907
199.193815	  9.424157	 64792	 5.19	 0.585
199.212718	 17.017182	 64797	 6.49	 0.926
199.216014	  1.240230	 64799	 7.44	 0.374
199.219432	  5.161547	 64800	 7.70	 1.200
199.219388	-30.592019	 64801	 7.43	 0.407
199.221395	-31.506196	 64803	 5.10	 0.959
199.243528	-13.158839	 64808	 7.78	 1.064
199.298088	-46.476744	 64818	 7.85	 1.630
199.304218	-66.783438	 64820	 4.86	 1.480
199.307999	-43.979480	 64822	 5.82	 0.187
199.315118	 13.675751	 64823	 5.33	 1.304
199.333219	 32.487663	 64826	 7.67	 0.526
199.341570	-11.483527	 64828	 6.61	 0.264
199.349320	-21.537980	 64829	 7.82	 0.337
199.363857	-10.546288	 64834	 6.89	 0.338
199.374388	 -0.676065	 64838	 6.36	 0.260
199.382378	 57.821719	 64842	 7.77	 1.492
199.382323	-15.548071	 64843	 6.68	 1.051
199.385586	 40.572608	 64844	 4.72	 0.306
199.388680	 17.292485	 64845	 7.48	 1.000
199.394148	 19.215171	 64849	 7.93	 1.440
199.398206	-43.299206	 64851	 7.46	 0.121
199.401178	  5.469869	 64852	 4.78	 1.638
199.402740	-66.954384	 64853	 7.90	 1.017
199.405861	 71.246718	 64856	 7.78	 0.533
199.408130	 13.763840	 64858	 7.21	 0.953
199.409363	-37.017234	 64859	 7.50	 0.174
199.433772	 -8.733268	 64865	 7.25	 0.516
199.436001	-47.589930	 64867	 6.63	-0.005
199.480903	-68.495669	 64876	 6.68	 0.058
199.498367	-73.344542	 64882	 7.04	 0.267
199.519673	 50.446328	 64890	 7.96	 0.423
199.521266	-44.055380	 64892	 6.80	-0.018
199.522819	-60.397282	 64894	 7.49	 1.657
199.528608	-63.687119	 64896	 7.76	 0.610
199.534136	 83.899102	 64901	 7.57	 0.413
199.549325	 67.687937	 64903	 7.20	 1.297
199.549725	 31.630300	 64904	 7.97	 0.448
199.560460	 49.682062	 64906	 5.14	-0.049
199.575160	-57.300325	 64910	 7.07	 0.106
199.582785	-63.449146	 64914	 6.78	 0.748
199.593093	  3.752406	 64917	 7.86	 1.494
199.597549	-28.332519	 64920	 6.80	 0.981
199.599614	-78.823127	 64921	 7.07	 0.205
199.601311	-18.311196	 64924	 4.74	 0.709
199.603746	-45.764655	 64925	 6.87	-0.006
199.615533	 34.098304	 64927	 5.81	 1.366
199.619930	  1.246390	 64930	 7.51	 0.943
199.637826	 -6.265771	 64932	 7.60	 0.994
199.645276	-51.285776	 64933	 6.18	-0.001
199.655213	 26.365792	 64936	 7.79	 0.280
199.679830	-49.878284	 64940	 7.35	-0.023
199.689071	-17.133686	 64944	 7.46	 0.611
199.701151	-79.976017	 64951	 6.34	-0.027
199.708315	-12.015487	 64953	 7.57	 0.077
199.713016	  3.687634	 64954	 6.62	 0.056
199.730403	-23.171512	 64962	 2.99	 0.920
199.742244	-28.784880	 64967	 7.66	 1.614
199.744329	-12.648089	 64971	 7.34	 0.400
199.758056	 28.567826	 64976	 7.19	 0.573
199.767714	 35.127978	 64979	 6.01	 0.277
199.769680	-20.003513	 64981	 7.61	 0.106
199.772349	-52.654901	 64982	 7.79	 0.483
199.777914	  3.722837	 64983	 6.91	 1.114
199.778006	  2.903458	 64984	 7.69	 0.671
199.829095	-72.035603	 64994	 6.04	 1.341
199.865687	 45.527128	 65006	 7.39	 1.374
199.887950	-63.755524	 65010	 7.63	 0.491
199.904823	-12.483589	 65014	 7.96	 1.471
199.910010	-60.635185	 65015	 6.98	 1.868
199.927792	 36.082867	 65019	 7.20	 0.979
199.930924	-67.364325	 65021	 7.26	-0.010
199.933768	-11.672980	 65023	 7.27	 0.100
199.946954	 36.373915	 65028	 7.65	 1.039
199.960533	-61.969068	 65033	 7.95	 0.040
199.960793	-70.855022	 65036	 7.43	 0.742
199.987410	  8.487131	 65044	 7.08	 1.130
199.992903	-41.190664	 65046	 6.73	 0.519
200.008885	-62.526582	 65050	 6.91	 1.287
200.032297	 59.861972	 65057	 7.96	 0.635
200.038839	 15.564009	 65061	 7.25	 1.080
200.061239	  3.287533	 65067	 6.96	 1.148
200.065743	 17.765831	 65069	 7.17	 0.569
200.078964	 40.150548	 65072	 5.60	 1.204
200.083268	-11.304132	 65074	 6.73	 1.000
200.107106	 17.580618	 65085	 7.30	 0.416
200.109882	-41.576056	 65087	 7.55	 1.484
200.111720	-49.223668	 65089	 7.95	 0.264
200.124509	-27.410048	 65096	 7.79	 1.501
200.124981	-33.657738	 65097	 7.71	 1.556
200.127233	-20.880905	 65101	 7.59	 0.423
200.137087	  8.245008	 65105	 7.59	 1.211
200.141059	  4.827116	 65106	 7.03	 0.187
200.145947	-59.772781	 65108	 6.20	 0.410
200.149240	-36.712295	 65109	 2.75	 0.068
200.157604	-52.747825	 65112	 5.47	-0.125
200.160288	-69.680564	 65113	 7.47	 0.283
200.164758	 24.648698	 65117	 7.88	 1.009
200.173204	  2.942290	 65119	 6.26	 0.102
200.188849	 69.102211	 65123	 7.18	 0.984
200.188613	-23.763504	 65124	 7.11	 1.574
200.201413	-55.800688	 65129	 6.00	 0.236
200.212536	 43.990186	 65135	 6.51	 0.424
200.240415	-46.880008	 65144	 5.76	 1.106
200.263480	-22.383022	 65149	 7.25	 0.915
200.269914	-24.470223	 65151	 6.89	 1.653
200.280552	 47.269741	 65154	 6.97	 0.900
200.293068	-51.671162	 65158	 7.55	-0.047
200.295369	 37.857107	 65159	 6.93	 0.554
200.296992	-49.699625	 65160	 7.96	 1.208
200.300983	 -9.999106	 65163	 7.20	 0.872
200.307690	-74.441937	 65166	 7.77	 2.100
200.343579	 14.148903	 65172	 7.28	 1.490
200.345133	-39.989957	 65173	 7.47	 0.002
200.348426	-22.794142	 65175	 7.14	 0.469
200.346701	-64.049745	 65176	 7.37	 0.582
200.357945	-43.634325	 65178	 6.67	-0.024
200.369737	-67.536874	 65181	 7.03	-0.042
200.374039	-19.489294	 65183	 6.21	 0.098
200.379118	 63.950414	 65184	 7.32	 1.483
200.384420	 38.880424	 65187	 7.31	 1.157
200.397121	-11.747050	 65191	 7.75	 1.352
200.403789	  2.853981	 65192	 7.79	 1.544
200.419690	 16.081432	 65197	 7.20	 1.380
200.423512	  2.087243	 65198	 5.69	 0.045
200.442952	-18.742121	 65203	 7.03	 0.302
200.452840	 17.765489	 65205	 7.82	 0.403
200.452800	-55.417036	 65207	 7.76	-0.018
200.457324	-36.112236	 65208	 7.44	 0.338
200.457636	 71.871886	 65209	 7.55	 1.153
200.486711	 25.998169	 65217	 7.60	 0.990
200.487729	-38.854513	 65218	 7.12	 0.621
200.488046	-51.282259	 65219	 7.09	 0.227
200.496982	-49.912694	 65223	 7.75	-0.053
200.499241	 24.882320	 65224	 7.08	 0.243
200.507338	  2.757289	 65225	 7.59	 1.487
200.511982	-43.050425	 65229	 7.15	 0.125
200.516341	 43.903379	 65230	 6.34	 0.255
200.526589	-70.547062	 65234	 7.64	 0.007
200.526673	-14.419873	 65235	 6.84	 1.507
200.530898	-60.184986	 65236	 6.92	-0.015
200.532235	 -0.067760	 65238	 7.96	 1.079
200.534382	-12.579544	 65239	 6.88	 1.610
200.540372	  5.154764	 65241	 5.89	 0.109
200.540940	-64.218835	 65242	 7.70	 2.766
200.547715	 -4.662702	 65243	 7.79	 0.700
200.562833	 30.291938	 65245	 6.80	 1.357
200.567857	-52.182956	 65247	 5.81	 0.072
200.608177	 20.696814	 65255	 7.29	 1.382
200.614482	-25.840872	 65257	 7.10	 0.434
200.628951	 -6.202152	 65265	 6.63	 0.692
200.642294	 26.115698	 65268	 7.64	 0.485
200.658071	-60.988393	 65271	 4.52	-0.141
200.690210	-13.186511	 65283	 7.77	 0.150
200.718805	-47.943221	 65288	 6.18	 0.181
200.719113	-72.146712	 65289	 6.06	 0.049
200.731795	-62.012224	 65294	 7.92	 0.645
200.738772	 51.653141	 65296	 7.72	 1.681
200.749613	 15.250584	 65300	 7.57	 1.254
200.754644	-17.735274	 65301	 5.36	 0.987
200.750310	-81.310115	 65302	 7.88	 0.667
200.760833	-48.562791	 65303	 6.37	-0.077
200.762979	 18.278364	 65304	 7.90	 0.188
200.772874	 47.001994	 65309	 6.64	 1.552
200.785964	-33.189878	 65311	 6.17	 1.653
200.791129	-24.734139	 65312	 7.81	 0.531
200.806782	-62.871373	 65317	 7.99	 0.484
200.814724	-14.926991	 65319	 7.85	 0.521
200.828724	 -4.924427	 65323	 5.88	 1.431
200.833202	-24.655672	 65324	 7.75	 1.406
200.835600	 46.122629	 65326	 7.67	 1.126
200.846802	-39.627952	 65328	 7.35	 0.083
200.852588	 39.429637	 65330	 7.49	 0.740
200.858426	 17.296338	 65334	 7.47	 1.160
200.905873	 17.321175	 65350	 7.90	 0.475
200.913144	  2.723325	 65352	 7.06	 0.780
200.920185	  2.725278	 65355	 7.35	 0.869
200.936504	 19.091197	 65363	 7.86	 0.576
200.944783	 25.547921	 65366	 7.39	 1.024
200.967145	-49.822811	 65372	 6.48	 0.959
200.969474	-47.890541	 65373	 6.77	 1.034
200.969876	-75.930444	 65374	 7.80	 0.416
200.974707	 37.033920	 65376	 6.10	 1.637
200.981429	 54.925362	 65378	 2.23	 0.057
200.987841	-20.924587	 65381	 6.44	 1.101
201.001590	-41.903194	 65386	 7.84	 0.375
201.002012	-64.535668	 65387	 4.52	 0.822
201.031023	 -4.536558	 65392	 7.73	 0.914
201.035970	-53.793099	 65394	 7.40	 0.064
201.056451	-67.315322	 65398	 7.81	-0.004
201.062263	-25.128831	 65400	 7.54	 1.296
201.076609	  1.399722	 65405	 7.24	 0.241
201.096038	-38.033409	 65409	 7.14	 1.470
201.097668	 32.084598	 65410	 7.71	 0.110
201.108252	-51.875164	 65413	 6.68	 1.333
201.108606	 -4.308977	 65414	 6.82	 1.080
201.127212	 12.431832	 65417	 6.44	 1.062
201.138453	 -5.164010	 65420	 5.76	 0.415
201.150270	-53.914439	 65425	 7.07	 1.290
201.150407	-51.504458	 65426	 7.01	 0.093
201.161786	 83.308515	 65429	 7.24	 0.700
201.162704	-70.430221	 65433	 7.25	 0.849
201.167050	 66.164909	 65435	 7.75	 1.521
201.176421	-32.669302	 65441	 7.95	 1.124
201.177429	  4.402078	 65442	 7.66	 1.467
201.200351	-34.289961	 65446	 7.71	 0.159
201.201071	 -6.840335	 65447	 7.96	 1.499
201.248192	-37.035992	 65459	 7.73	 0.324
201.265531	-15.632341	 65463	 7.73	 0.285
201.277827	 23.854419	 65466	 5.75	 0.090
201.279659	-74.887818	 65468	 5.04	 1.110
201.290212	-78.952267	 65470	 7.89	 0.452
201.298247	-11.161322	 65474	 0.98	-0.235
201.300891	-51.841790	 65475	 7.90	-0.060
201.306408	 54.987958	 65477	 3.99	 0.169
201.308028	-64.485144	 65479	 5.32	 0.411
201.317599	  0.849736	 65483	 7.26	 1.035
201.328626	 64.845561	 65486	 7.86	 1.016
201.380481	-68.528078	 65503	 6.98	 1.057
201.416876	 15.564062	 65509	 6.83	 1.242
201.433072	 72.273273	 65512	 7.23	 1.026
201.439717	 56.970493	 65515	 7.29	 0.804
201.459588	-70.627248	 65522	 5.65	-0.018
201.491856	-35.075839	 65528	 6.82	 1.627
201.499409	 63.261275	 65530	 6.50	 0.739
201.526082	-16.858488	 65532	 6.56	 1.160
201.528673	 30.702287	 65533	 7.94	 0.432
201.532361	-39.755107	 65535	 5.11	 1.181
201.533612	 72.391476	 65536	 5.82	 1.652
201.533828	-32.547310	 65539	 6.85	 0.356
201.536122	 -3.661106	 65540	 7.06	 0.979
201.547558	 -1.192471	 65545	 5.97	 0.183
201.569176	 46.028055	 65550	 5.88	 0.985
201.569521	-48.786588	 65551	 6.70	 0.032
201.606490	  5.708728	 65555	 7.33	 1.075
201.610161	-34.010052	 65557	 6.87	 0.944
201.627221	-41.849994	 65560	 7.65	 1.334
201.659802	 85.270670	 65572	 7.93	 0.441
201.679865	-12.707664	 65581	 5.27	 1.477
201.722970	 -5.930694	 65590	 7.89	 0.176
201.728710	 63.007874	 65591	 7.93	 1.223
201.733818	-41.497562	 65593	 5.69	 1.477
201.736683	 78.643869	 65595	 5.74	 0.769
201.745587	 11.908554	 65599	 7.99	-0.032
201.769206	 64.735526	 65603	 6.64	 0.383
201.776611	-49.143709	 65606	 6.31	 0.003
201.785812	-67.022393	 65608	 7.39	 1.241
201.793931	 64.719536	 65613	 7.01	 0.407
201.795061	-17.928954	 65614	 7.20	 1.062
201.800434	 70.316485	 65616	 7.40	 0.349
201.811087	-40.162665	 65621	 6.40	 0.974
201.815993	-13.310483	 65623	 7.76	 1.057
201.827069	-74.691755	 65628	 6.62	-0.056
201.836072	-49.381291	 65630	 6.27	-0.123
201.850652	-66.747143	 65635	 7.79	 0.107
201.854415	-62.649012	 65637	 7.61	 0.094
201.863183	-15.973578	 65639	 4.76	 1.096
201.998457	 52.745588	 65678	 6.34	 0.259
202.006237	-61.062508	 65681	 7.31	 0.022
202.007837	-26.402235	 65682	 6.49	 1.608
202.016762	 70.126119	 65684	 7.26	 1.057
202.021979	-45.069149	 65689	 7.24	 1.281
202.022596	 58.209277	 65690	 7.93	 0.367
202.023947	-43.768644	 65691	 7.20	 1.080
202.037540	  8.358069	 65696	 7.76	 0.434
202.040372	  9.461116	 65697	 7.60	 1.170
202.049141	 50.587290	 65698	 6.96	 0.277
202.056952	-22.400493	 65700	 7.43	 1.240
202.068542	  2.235890	 65704	 7.31	 0.400
202.077951	 -0.840189	 65708	 7.44	 0.651
202.078138	 31.149233	 65709	 6.94	 1.386
202.098905	-55.779922	 65718	 7.31	 0.404
202.097631	-67.869476	 65719	 7.06	 0.500
202.107539	 13.778787	 65721	 4.97	 0.714
202.109341	 40.729646	 65723	 6.49	 0.927
202.111162	 15.708300	 65725	 7.37	 0.540
202.110999	-25.212835	 65726	 7.33	 0.461
202.112863	 59.945787	 65728	 5.40	-0.010
202.127303	-27.391849	 65737	 7.20	 0.583
202.137693	-48.972059	 65742	 7.70	 0.415
202.190956	 50.718569	 65754	 6.42	 0.404
202.194958	-69.627152	 65755	 6.17	-0.014
202.207579	 59.928251	 65756	 7.94	-0.200
202.228842	-62.102277	 65760	 6.64	 1.076
202.256824	 47.847143	 65768	 7.06	 0.407
202.259058	-80.257382	 65771	 7.91	 0.408
202.261512	 -5.955496	 65772	 7.09	 0.929
202.263678	 56.233229	 65774	 7.53	 0.973
202.263686	 42.238266	 65775	 7.64	 0.594
202.272565	-63.874032	 65777	 7.10	 0.049
