#
#   VizieR Astronomical Server: webviz.u-strasbg.fr 	2009-01-26T15:39:05
#   (replaces the 'Astrores' format originally described at
#    http://vizier.u-strasbg.fr/doc/astrores.htx)
#   In case of problem, please report to:	question@simbad.u-strasbg.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	-ref=VOTx4787	
#INFO	-out.max=50000	

#RESOURCE=yCat_1239
#Name: I/239
#Title: The Hipparcos and Tycho Catalogues (ESA 1997)
#Coosys	J2000_1991.250:	eq_FK5 J2000
#Table	I_239_hip_main:
#Name: I/239/hip_main
#Title: The Hipparcos Main Catalogue\vizContent{timeSerie}
#Column	_RAJ2000	(F10.6)	Right ascension (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.ra;meta.main]
#Column	_DEJ2000	(F10.6)	Declination (FK5) Equinox=J2000.0 Epoch=J2000.000, proper motions taken into account  (computed by VizieR, not part of the original data)	[ucd=pos.eq.dec;meta.main]
#Column	HIP	(I6)	Identifier (HIP number) (H1)	[ucd=meta.id;meta.main]
#Column	Vmag	(F5.2)	? Magnitude in Johnson V (H5)	[ucd=phot.mag;em.opt.V]
#Column	B-V	(F6.3)	? Johnson B-V colour (H37)	[ucd=phot.color;em.opt.B;em.opt.V]
#_RAJ2000	_DEJ2000	HIP	Vmag	B-V
#deg	deg		mag	mag
#----------	----------	------	-----	------
* V 10
171.129284	-34.286201	 55679	 7.62	 0.062
171.132512	 27.226211	 55680	 8.87	 0.529
171.143793	 48.605777	 55682	 6.78	 1.598
171.146484	-67.569453	 55684	 8.23	 1.650
171.150427	-45.444954	 55686	 8.84	 0.493
171.152463	-10.859323	 55687	 4.81	 1.556
171.162759	-29.179785	 55689	 7.73	 1.553
171.167987	-61.647566	 55691	 7.22	 1.271
171.172660	-24.485588	 55692	 8.82	 1.174
171.172743	-44.152435	 55693	 8.68	 1.100
171.180286	-39.006802	 55696	 8.98	 1.050
171.186611	 59.663753	 55697	 7.81	 0.931
171.187968	  2.096543	 55699	 7.62	 0.941
171.197771	-22.832782	 55700	 7.41	 0.271
171.203755	-67.129857	 55702	 7.76	 0.097
171.211438	  1.245895	 55703	 8.51	 1.109
171.220516	-17.684010	 55705	 4.06	 0.216
171.226540	-61.280783	 55706	 8.41	 1.085
171.230150	-63.432108	 55707	 7.40	 0.318
171.230998	 31.824980	 55708	 7.70	 0.940
171.239598	-49.039441	 55709	 8.75	 0.986
171.241064	-35.920959	 55710	 8.00	 1.208
171.242181	-71.810455	 55712	 8.00	 0.015
171.242434	 -2.212373	 55713	 6.75	 0.277
171.245160	-31.999318	 55714	 8.08	 0.665
171.245526	 11.430292	 55716	 5.80	 1.376
171.247250	 28.943240	 55717	 8.67	 0.805
171.251306	-59.651638	 55719	 7.69	 1.057
171.261780	 13.007791	 55721	 8.24	 0.161
171.267211	-51.893912	 55722	 8.74	 0.550
171.267879	-53.022053	 55723	 7.98	 1.398
171.271037	 26.148328	 55724	 8.69	 0.441
171.273976	-60.734622	 55726	 8.76	 0.977
171.274025	 -4.580543	 55727	 8.77	 1.098
171.275879	 20.419287	 55728	 8.49	 0.942
171.276890	 43.215973	 55729	 8.93	 1.066
171.277683	 -8.475620	 55730	 8.18	 0.925
171.289951	-40.445505	 55732	 8.51	 1.205
171.296758	  5.739462	 55733	 7.40	 1.452
171.298740	-73.632358	 55735	 6.88	 0.378
171.304108	-61.369154	 55736	 8.62	 0.649
171.306367	 19.484244	 55737	 8.89	 1.262
171.307797	 50.498992	 55738	 8.36	 0.536
171.312246	 -5.868953	 55739	 8.95	 1.153
171.313009	-18.607114	 55740	 7.03	 0.252
171.319308	 29.758634	 55741	 7.72	 0.382
171.319395	-26.870859	 55742	 8.66	 0.185
171.322160	 49.375347	 55744	 8.21	 0.554
171.324376	-11.959767	 55745	 8.74	 0.456
171.323932	-84.954539	 55746	 7.64	 0.475
171.335039	 46.741037	 55748	 8.69	 0.550
171.342043	-46.304384	 55749	 8.36	 0.394
171.355287	  7.952959	 55751	 7.56	 0.455
171.358652	-12.167192	 55752	 8.21	 1.191
171.365948	 35.166411	 55755	 8.77	 0.430
171.372722	-36.063062	 55756	 5.21	 0.979
171.373723	  8.923289	 55757	 8.53	 0.595
171.374803	-21.228389	 55758	 8.38	 0.572
171.375201	 -7.852941	 55759	 8.67	 0.527
171.380939	-41.397900	 55760	 7.98	 0.259
171.382429	 42.632900	 55761	 7.86	 0.581
171.387905	-37.747575	 55763	 5.87	 1.503
171.395831	 54.408523	 55764	 8.55	 0.237
171.401556	 16.456539	 55765	 5.58	 0.390
171.409215	 29.987339	 55766	 6.88	 0.322
171.414377	  3.301137	 55769	 6.73	 0.207
171.414308	-65.510325	 55770	 8.50	 1.657
171.416451	 20.002133	 55772	 8.34	 0.835
171.424461	-27.548756	 55774	 7.95	 0.321
171.424792	-45.880373	 55776	 7.04	 0.965
171.426550	-14.537327	 55777	 7.16	 1.454
171.428932	  5.747890	 55778	 8.55	 0.466
171.429776	-63.972475	 55779	 5.18	 0.495
171.437720	-63.808944	 55780	 7.74	 0.578
171.440565	 26.747227	 55781	 7.30	 0.241
171.448154	 40.937393	 55784	 7.86	 1.450
171.450623	-56.444452	 55785	 8.40	 1.019
171.453248	-26.029334	 55788	 8.60	 1.024
171.458560	  3.860110	 55791	 6.35	 0.345
171.474998	-13.751317	 55795	 6.52	 1.720
171.479684	 52.132045	 55796	 7.32	 0.437
171.487956	 55.850459	 55797	 5.73	 0.988
171.494153	-49.028515	 55798	 8.79	 1.564
171.497495	 -1.078355	 55800	 8.12	 0.323
171.505760	-59.352865	 55801	 7.51	-0.010
171.508269	-20.582285	 55802	 6.72	 0.203
171.515457	 66.754350	 55803	 7.62	 1.182
171.536254	 22.708284	 55808	 7.41	 0.333
171.556977	-22.683237	 55812	 8.18	 0.328
171.563703	-21.400500	 55813	 8.15	 0.401
171.570896	 -9.881366	 55815	 7.68	 1.297
171.575143	  8.659555	 55816	 6.73	 1.407
171.577417	-50.125438	 55817	 8.09	 1.183
171.604166	 10.422897	 55820	 8.65	 0.675
171.606494	 33.450608	 55821	 6.33	 0.454
171.608486	-27.585009	 55822	 8.71	 0.502
171.613274	 20.518112	 55823	 7.93	 0.599
171.626008	-67.078914	 55827	 8.86	 0.558
171.627562	-34.140303	 55828	 8.72	 1.524
171.641765	-21.356502	 55830	 6.88	-0.011
171.647574	-61.115167	 55831	 5.22	-0.077
171.653772	-59.437111	 55833	 8.27	-0.039
171.654579	-46.867686	 55834	 8.77	 0.928
171.661536	-51.161409	 55835	 8.90	 1.173
171.666232	 37.725033	 55836	 8.22	 1.106
171.668039	 11.593054	 55837	 8.67	 0.714
171.671882	 66.895706	 55839	 8.25	 0.451
171.676392	-38.158117	 55841	 7.89	 0.050
171.676766	 21.618347	 55842	 8.44	 0.973
171.677242	 26.394902	 55844	 8.24	 0.970
171.686619	-47.127186	 55845	 8.81	 0.104
171.688840	  3.013102	 55846	 6.49	 0.778
171.692821	  3.006328	 55848	 7.58	 1.002
171.696938	-53.159915	 55849	 5.80	 0.517
171.703933	 -7.791980	 55851	 8.36	 0.196
171.708185	-62.819885	 55854	 7.77	 0.098
171.711837	-50.713818	 55855	 8.84	-0.006
171.716896	 -9.940699	 55857	 8.27	 0.425
171.726142	 63.116513	 55859	 8.13	 1.003
171.739394	-44.350396	 55860	 8.85	 1.307
171.739846	 28.407254	 55861	 7.65	 0.327
171.748579	-61.369321	 55863	 6.72	 1.983
171.752461	-29.934705	 55864	 8.82	 0.465
171.753338	-56.280171	 55865	 6.68	 1.197
171.759935	-19.200592	 55867	 7.24	 1.240
171.763433	 21.852256	 55868	 7.59	 0.630
171.771121	-47.761221	 55869	 7.59	 1.070
171.782445	-56.610799	 55871	 8.50	 0.994
171.785183	 35.769669	 55872	 8.86	 0.473
171.787472	 25.027806	 55873	 7.71	 0.343
171.789652	-12.356749	 55874	 5.93	 0.490
171.794897	-15.648563	 55875	 7.65	 0.748
171.798715	-82.517252	 55876	 8.96	 1.273
171.800781	 33.124434	 55877	 7.23	 0.990
171.805978	 62.111271	 55881	 8.62	 0.287
171.806821	 55.219668	 55882	 7.72	 1.000
171.807198	 54.963028	 55883	 8.53	 1.250
171.817211	-75.933955	 55886	 8.50	 0.234
171.818799	-20.789521	 55887	 8.42	 1.339
171.820482	-78.521814	 55888	 7.67	 1.158
171.819318	 -8.868944	 55890	 8.32	 0.303
171.837698	-24.169719	 55892	 7.48	 1.606
171.846561	-51.108973	 55893	 8.98	 0.750
171.850359	-18.519657	 55894	 7.57	 0.983
171.858179	-60.546180	 55896	 8.94	 0.803
171.862778	-63.618574	 55897	 8.37	 0.446
171.871055	-24.085934	 55898	 7.62	 1.182
171.872400	-39.876501	 55899	 7.32	 0.079
171.875918	-12.435948	 55900	 7.40	 0.722
171.878512	-28.966754	 55901	 8.99	 0.127
171.888956	 56.575509	 55905	 8.15	 0.470
171.889486	  1.301497	 55906	 7.41	 1.003
171.891741	  0.956155	 55907	 7.15	 0.975
171.897260	-55.904105	 55909	 8.67	 0.497
171.900931	-13.105807	 55910	 8.24	 1.586
171.906841	-25.860852	 55912	 6.75	 1.032
171.912878	 26.452601	 55916	 8.07	 1.140
171.914438	 46.292611	 55917	 7.79	 0.544
171.916384	 68.428191	 55919	 8.38	 0.240
171.918354	 64.204089	 55920	 8.23	 0.736
171.918665	-32.149595	 55921	 7.81	 0.490
171.922860	 58.702202	 55923	 8.76	 0.910
171.926448	 34.256287	 55926	 8.68	 1.090
171.929482	-60.495840	 55928	 6.86	 1.551
171.936527	 37.938192	 55930	 7.27	 0.573
171.943720	-60.243882	 55931	 8.67	 0.373
171.944009	  9.478574	 55932	 8.63	 0.974
171.945013	-72.070205	 55933	 8.52	 0.173
171.947578	-18.153891	 55934	 8.26	 1.067
171.959912	 45.185213	 55936	 6.68	 1.530
171.960408	-15.860021	 55937	 8.94	 0.559
171.962810	-58.680482	 55938	 7.63	-0.120
171.971607	 35.370564	 55939	 8.49	 1.180
171.972606	-37.288654	 55940	 8.36	 1.140
171.973792	 -1.699946	 55941	 6.23	 1.037
171.979536	-11.061387	 55942	 8.85	 0.453
171.980516	 11.010008	 55943	 8.87	 0.516
171.983401	 44.565829	 55944	 6.84	 0.387
171.984333	  2.856265	 55945	 4.95	 1.000
171.984029	-35.549196	 55946	 7.90	 1.187
171.986114	-28.493013	 55948	 8.97	 0.800
171.986972	-62.805141	 55949	 8.59	 0.161
171.987076	 44.878492	 55950	 6.90	 1.131
171.994465	-35.328849	 55953	 6.44	 1.614
171.995210	-53.118775	 55954	 8.78	-0.032
172.002066	-66.189870	 55956	 7.71	 0.069
172.008589	 69.791425	 55957	 8.84	 0.402
172.008599	 11.973094	 55958	 6.55	 1.599
172.014766	 -0.897853	 55960	 7.11	 0.032
172.015880	 -2.472020	 55961	 8.18	 1.013
172.020261	 10.671596	 55962	 8.24	 0.976
172.021752	 13.184821	 55963	 8.95	 0.594
172.024934	-35.198929	 55964	 8.98	 0.473
172.028131	 43.695594	 55965	 8.91	 1.289
172.029688	 23.191855	 55966	 8.66	 0.460
172.037209	 10.709862	 55967	 8.81	 0.388
172.039032	-31.236529	 55968	 8.59	 0.250
172.041251	 -7.298213	 55969	 8.45	 1.272
172.046979	-57.505768	 55971	 8.27	 0.962
172.047843	 55.668156	 55972	 7.67	 0.230
172.049419	 20.066966	 55973	 8.17	 0.549
172.052159	 47.456472	 55974	 8.10	 0.113
172.060087	-52.051412	 55975	 7.69	 0.925
172.076720	-72.473977	 55979	 6.09	 0.101
172.087433	-71.117655	 55980	 7.58	 0.460
172.097259	-23.826697	 55981	 7.26	 1.415
172.104293	  2.782969	 55982	 7.24	 0.503
172.106459	-45.774256	 55983	 7.73	 0.724
172.111227	  8.547112	 55985	 8.27	 1.297
172.113335	-66.489270	 55986	 7.50	 0.082
172.121146	 42.813357	 55991	 8.98	 0.514
172.123713	-31.856997	 55993	 7.61	 0.213
172.125888	 43.966581	 55994	 7.65	 0.997
172.126683	-64.887197	 55995	 8.74	 0.222
172.143349	-58.141998	 55999	 7.20	-0.017
172.146166	-42.674203	 56000	 5.14	-0.028
172.147161	-42.677720	 56001	 7.80	 0.164
172.149413	 39.308030	 56002	 7.62	 0.957
172.155145	 12.909400	 56003	 8.76	 0.930
172.155485	-45.140964	 56004	 7.76	 0.578
172.159410	-54.883582	 56005	 6.79	 0.167
172.164578	-54.169324	 56007	 8.19	 1.241
172.166111	  1.871155	 56008	 8.55	 1.176
172.177151	-39.820726	 56010	 7.59	 0.844
172.186545	-26.359660	 56011	 7.76	 1.282
172.188202	-27.758478	 56013	 8.54	 1.226
172.188220	-58.394299	 56014	 8.15	 0.125
172.196066	  1.203825	 56015	 7.87	 1.062
172.204159	-22.395719	 56016	 7.70	 1.339
172.212687	 42.793310	 56018	 7.18	 1.292
172.217621	-16.594832	 56019	 7.50	 1.556
172.218004	 48.230864	 56020	 7.90	 0.786
172.225758	-62.652734	 56021	 8.34	 0.157
172.231619	-43.479252	 56024	 6.96	 1.260
172.244335	-24.766877	 56025	 8.43	 0.088
172.244612	 41.178025	 56026	 7.68	 1.145
172.247025	 10.037925	 56028	 6.97	 0.482
172.253078	  2.734188	 56029	 8.63	 1.077
172.255805	 15.922410	 56030	 8.81	 0.770
172.257167	 63.573479	 56031	 7.73	 0.495
172.266165	-58.791839	 56033	 7.47	 0.230
172.267175	 39.336974	 56034	 5.30	 0.019
172.269013	 61.778368	 56035	 5.83	 0.382
172.273978	-56.644252	 56036	 8.31	-0.059
172.285088	 50.262530	 56040	 8.85	 0.566
172.285226	-53.347833	 56041	 8.87	 1.491
172.289936	 67.458299	 56042	 7.10	 1.238
172.290885	 16.378909	 56043	 7.71	 0.812
172.310380	 -4.451657	 56049	 7.42	 0.569
172.313066	-63.553938	 56050	 6.45	 0.320
172.318598	 36.911847	 56052	 8.68	 0.567
172.328474	 30.424539	 56054	 7.18	 0.472
172.332890	 -0.342760	 56056	 7.87	 1.583
172.338278	-57.832441	 56057	 7.21	 0.042
172.344371	 42.091783	 56059	 8.91	 0.312
172.351076	 -0.848898	 56061	 7.03	 1.355
172.351213	 25.874219	 56062	 8.99	 0.446
172.353211	 66.925852	 56063	 7.54	 0.371
172.361356	-33.176893	 56067	 8.62	 0.458
172.362446	-29.458417	 56068	 8.77	 0.413
172.382240	 54.802039	 56070	 8.23	 0.976
172.391039	-53.625492	 56071	 8.02	 0.068
172.398353	 28.089893	 56072	 8.76	 1.560
172.399178	  3.779926	 56073	 7.45	 1.019
172.405357	-55.895749	 56074	 8.65	 0.955
172.406380	-28.030588	 56076	 6.67	 1.350
172.407173	-10.062662	 56077	 7.26	 0.298
172.410900	-24.464011	 56078	 5.77	 0.067
172.416647	  7.599373	 56079	 6.73	 0.521
172.424356	 15.413269	 56080	 5.74	 1.371
172.425608	-38.456863	 56081	 6.74	 0.944
172.427173	-18.413177	 56082	 8.54	 0.181
172.431517	 56.737573	 56083	 6.29	 0.157
172.432605	-21.342178	 56084	 7.93	 0.700
172.438953	-25.001966	 56085	 7.20	 0.636
172.448437	-67.077582	 56086	 8.35	 0.009
172.450382	-51.663007	 56089	 7.39	 0.419
172.466819	 24.947366	 56091	 7.88	 0.489
172.476760	 47.284595	 56094	 8.89	 1.010
172.478950	-55.318789	 56095	 7.74	 1.400
172.484343	-73.375371	 56096	 8.39	 0.516
172.487002	-55.264223	 56097	 7.83	 0.632
172.489301	 46.258029	 56098	 8.58	 0.336
172.490329	-17.769212	 56100	 7.78	 1.497
172.493697	 16.985290	 56101	 8.80	 0.000
172.495029	  3.205117	 56102	 8.17	 0.476
172.497839	-17.885939	 56103	 7.75	 1.204
172.503092	-44.690739	 56104	 7.45	 1.547
172.506306	 42.661503	 56105	 8.36	 0.359
172.507490	 24.884485	 56106	 7.73	 1.018
172.517989	 29.964630	 56109	 6.90	 0.371
172.522367	 68.127129	 56110	 8.14	 0.284
172.530859	 25.303423	 56111	 7.62	 1.370
172.545406	-84.095634	 56114	 8.17	
172.547267	-49.649063	 56116	 8.02	 0.447
172.553632	 54.362236	 56120	 6.52	 0.937
172.568433	 37.953817	 56121	 7.11	 1.252
172.575383	 81.037305	 56123	 8.42	 0.538
172.576685	-42.150189	 56125	 8.38	 1.579
172.578722	 -3.003501	 56127	 4.77	 1.529
172.581768	 47.244606	 56129	 7.43	 0.960
172.586122	-25.798607	 56130	 6.59	 1.055
172.590969	 56.908126	 56131	 8.78	 0.465
172.601286	-63.817226	 56134	 8.07	 0.103
172.603438	 46.657533	 56135	 6.30	 1.265
172.604523	  9.108561	 56136	 8.15	 0.473
172.606571	-59.627316	 56137	 7.33	 1.431
172.607552	-64.181460	 56138	 8.90	 0.535
172.611744	 26.922873	 56142	 8.59	 0.535
172.618530	 43.578489	 56145	 6.67	 0.912
172.620962	 18.409802	 56146	 5.54	 1.056
172.624323	 48.935711	 56147	 7.39	-0.044
172.629714	 43.173242	 56148	 5.94	 0.524
172.645905	-57.133872	 56153	 8.34	 1.046
172.661538	-13.050263	 56154	 7.06	 0.384
172.667547	-62.786548	 56156	 7.89	 0.131
172.678250	 56.746381	 56158	 7.11	 0.309
172.682979	-39.235487	 56160	 7.23	 0.967
172.692352	-61.078397	 56162	 7.95	 1.120
172.692937	-58.811538	 56163	 7.64	 0.868
172.707953	 41.286874	 56165	 6.95	 0.456
172.712581	 -6.719019	 56166	 7.54	 0.505
172.714500	-60.318064	 56167	 7.26	-0.046
172.717856	-37.644010	 56168	 8.00	 0.917
172.720502	-47.976272	 56169	 8.08	 1.201
172.720623	 47.928918	 56170	 6.40	 0.879
172.722153	 42.838590	 56171	 8.95	 0.594
172.726788	-56.898843	 56176	 8.19	 0.743
172.728673	 28.451570	 56178	 6.74	 1.523
172.734708	-20.200050	 56179	 7.87	 0.453
172.735202	-41.926306	 56180	 7.21	-0.055
172.734570	 62.543354	 56181	 8.78	 0.958
172.741287	 11.523679	 56182	 8.62	 0.526
172.752872	  9.620136	 56185	 7.97	 0.672
172.754394	 32.316635	 56186	 7.17	 0.476
172.761603	-37.749136	 56189	 7.58	 1.494
172.770122	-43.553085	 56190	 7.64	 1.378
172.778796	-62.946925	 56191	 8.19	 0.003
172.781038	 66.287724	 56192	 8.37	 1.200
172.789856	-44.967771	 56193	 7.14	 0.933
172.792737	 48.789575	 56194	 6.54	 0.937
172.795525	-65.742250	 56196	 8.41	 0.032
172.798824	 36.231612	 56197	 8.01	 0.422
172.801339	 27.536204	 56198	 8.85	 0.451
172.806517	-35.648875	 56200	 8.25	 1.027
172.812687	-61.278463	 56201	 6.28	 0.473
172.827365	 59.700910	 56202	 7.31	 0.244
172.834126	 59.700871	 56205	 8.24	 0.095
172.838614	 22.817744	 56207	 7.84	 0.210
172.842009	-33.718095	 56208	 8.39	 1.647
172.847333	  3.062704	 56209	 7.47	 0.316
172.849932	-49.068355	 56210	 8.66	 0.947
172.850919	 69.331076	 56211	 3.82	 1.613
172.852725	-32.627352	 56212	 8.46	 1.018
172.853034	-44.628038	 56214	 7.97	 0.170
172.853183	-41.545169	 56215	 8.29	 1.000
172.863917	 57.134877	 56216	 7.60	 1.541
172.882344	 17.749804	 56219	 7.10	 0.007
172.882399	-46.094206	 56220	 7.90	 0.111
172.883172	 40.096645	 56221	 8.02	 1.460
172.890417	 11.121581	 56224	 8.61	 0.401
172.895195	-31.109718	 56225	 8.87	 1.490
172.895425	 54.737507	 56226	 8.61	 0.320
172.895651	-67.731844	 56227	 8.34	 0.316
172.898099	-44.738465	 56228	 6.96	 1.531
172.905279	 44.817925	 56230	 8.86	 0.430
172.912103	-65.402831	 56232	 8.52	 0.130
172.914231	 30.972658	 56233	 8.05	 0.890
172.916320	  7.863544	 56234	 7.78	 0.300
172.920979	-66.406815	 56237	 8.78	 0.494
172.933571	-71.928561	 56240	 8.25	 0.123
172.936762	-51.654099	 56241	 8.63	-0.024
172.937271	 14.364505	 56242	 6.27	 0.570
172.941952	-59.442061	 56243	 5.07	 1.026
172.948131	-20.776472	 56245	 6.24	 0.537
172.949452	-73.902665	 56246	 6.88	 0.204
172.950134	-60.606368	 56247	 7.22	 0.039
172.952623	-24.539167	 56248	 8.09	 1.564
172.952857	-60.693434	 56249	 7.87	 0.043
172.953333	-59.515648	 56250	 5.12	 0.432
172.960020	-48.222404	 56251	 8.98	 0.689
172.961185	-68.057935	 56252	 8.57	 0.124
172.960556	 81.127257	 56253	 6.12	 0.264
172.965174	 24.311441	 56255	 7.14	 1.371
172.969031	-81.429177	 56256	 8.44	 0.445
172.974643	 41.439395	 56257	 7.35	 0.617
172.980424	-76.303167	 56258	 8.36	 1.150
172.980799	 58.430865	 56259	 8.87	 0.604
172.985865	 -6.470528	 56260	 6.74	 1.050
172.999086	 -1.782379	 56263	 7.34	 0.003
172.999011	-59.740517	 56264	 8.53	-0.066
172.999905	 30.238636	 56265	 7.76	 1.135
173.015042	 18.155100	 56267	 7.84	 1.450
173.025234	-67.038337	 56269	 8.98	 0.072
173.033577	-58.504672	 56270	 8.91	 0.477
173.052202	 36.247253	 56274	 6.59	 0.956
173.053671	 38.925830	 56275	 7.99	 0.323
173.064596	-12.396569	 56279	 7.34	 1.361
173.068349	-29.261023	 56280	 4.93	 0.540
173.070007	-60.853362	 56281	 7.84	-0.051
173.077474	 -0.414726	 56282	 8.09	 0.536
173.083318	-66.961824	 56287	 5.89	 1.136
173.084731	 56.095366	 56289	 7.50	 0.488
173.086416	 61.082520	 56290	 5.46	 0.515
173.096428	-36.323332	 56292	 8.10	 0.148
173.097014	-26.746805	 56293	 6.15	 1.670
173.098095	 12.204465	 56294	 8.40	 0.445
173.099554	 -5.624847	 56295	 7.89	 1.259
173.106535	 29.045363	 56296	 7.80	 0.463
173.111178	 69.030326	 56298	 8.48	 0.920
173.131606	-29.141887	 56300	 7.36	 1.602
173.135014	-59.717836	 56301	 6.78	 0.164
173.135982	 -5.807499	 56302	 8.40	 0.825
173.143424	-47.059652	 56304	 7.78	 0.027
173.146767	 41.775269	 56306	 8.73	 1.149
173.151650	  1.340212	 56307	 8.52	 0.525
173.152794	-32.946363	 56308	 8.37	 0.010
173.163896	-18.870972	 56310	 8.68	 0.944
173.176981	-65.863424	 56313	 8.18	 0.140
173.178748	-16.630057	 56314	 8.42	 0.524
173.186233	 -8.947838	 56315	 8.45	 1.249
173.194692	-52.145716	 56317	 7.93	 1.006
173.198070	 -7.827523	 56318	 5.94	 1.380
173.200340	-40.436194	 56319	 5.64	 1.578
173.207467	 18.002350	 56321	 7.26	 0.513
173.208453	-83.484284	 56323	 8.05	 0.973
173.209636	 38.864457	 56324	 7.88	 0.140
173.209906	 49.496002	 56325	 8.06	 1.456
173.214163	-36.209201	 56326	 6.68	 0.593
173.214886	-12.035121	 56327	 8.64	 0.305
173.218461	 79.916603	 56328	 8.15	 1.695
173.220178	-43.695380	 56329	 7.95	 0.062
173.220683	 55.418523	 56330	 8.70	 0.425
173.222247	-63.646791	 56331	 8.42	 0.171
173.225544	-31.087226	 56332	 5.13	 1.581
173.237725	 52.523711	 56337	 8.83	 0.723
173.238922	  9.381595	 56338	 8.42	 0.528
173.241269	-23.443820	 56339	 7.45	 0.262
173.242132	 84.706271	 56340	 7.22	 0.965
173.250481	-31.857625	 56343	 3.54	 0.947
173.258513	 19.534067	 56345	 8.51	 0.990
173.258631	 34.051457	 56346	 7.22	 1.320
173.264189	 60.631796	 56348	 8.91	 1.004
173.264870	 68.941293	 56349	 8.52	 0.981
173.265661	 62.093551	 56351	 7.78	 1.155
173.267206	 39.321672	 56352	 7.94	 0.961
173.270139	-44.770570	 56353	 7.81	 1.719
173.273236	-54.324594	 56354	 7.80	 0.324
173.280883	  7.410979	 56355	 8.20	 1.154
173.300288	 33.132803	 56359	 8.00	 0.502
173.303400	 18.821088	 56360	 8.16	 0.460
173.305883	 38.857357	 56362	 7.81	 0.650
173.304544	-67.054584	 56363	 7.74	 0.828
173.311763	-16.280381	 56364	 6.05	 0.590
173.313880	-57.527821	 56365	 8.97	 0.856
173.326917	-51.364815	 56368	 8.36	 0.048
173.327177	 78.465934	 56369	 8.99	 1.203
173.329103	-50.912135	 56370	 8.38	 0.774
173.332242	  3.362497	 56371	 7.27	 1.154
173.337038	-23.136959	 56372	 8.55	 1.515
173.344295	  2.463874	 56376	 8.01	 0.045
173.347962	  0.803394	 56377	 8.85	 1.369
173.356003	-70.194789	 56379	 6.69	 0.009
173.372163	 36.765427	 56382	 8.09	 0.389
173.372643	 19.679936	 56383	 7.01	 1.280
173.376909	 26.146662	 56385	 8.56	 1.470
173.383948	  7.978721	 56386	 8.36	 0.995
173.398015	 55.582137	 56387	 7.88	 1.147
173.401444	  2.499034	 56388	 6.49	 1.601
173.403907	-46.318098	 56389	 8.56	 0.620
173.403596	-26.526173	 56390	 8.14	 0.527
173.404998	-40.586637	 56391	 5.39	 0.117
173.407579	 -6.536948	 56392	 7.66	 1.098
173.414084	-57.645099	 56393	 7.87	-0.001
173.416242	-71.412201	 56394	 8.70	 1.086
173.423801	-80.250777	 56395	 8.05	 0.239
173.430410	-22.452486	 56396	 8.33	 0.443
173.433180	-46.532997	 56397	 8.15	 0.200
173.442254	-30.654040	 56402	 8.19	 0.527
173.446845	-31.087990	 56404	 8.74	 1.690
173.459815	-53.337336	 56406	 8.07	 1.006
173.484516	 36.815614	 56410	 6.38	 1.057
173.486566	 13.552011	 56411	 7.85	 1.140
173.486159	-48.819234	 56413	 8.17	 0.726
173.487157	-54.053998	 56415	 8.61	 0.850
173.495130	 27.260183	 56416	 8.97	 1.625
173.515690	-16.045915	 56418	 6.99	 1.463
173.528846	-59.681512	 56422	 7.26	 0.473
173.529427	 65.242531	 56423	 7.29	 0.549
173.530028	 48.568125	 56424	 7.95	 0.578
173.530533	 67.590894	 56425	 8.27	 0.174
173.533613	 53.776051	 56426	 8.25	 1.034
173.534370	 14.891415	 56427	 8.61	 0.570
173.541454	 11.023864	 56429	 6.54	 0.188
173.547288	-50.043766	 56430	 8.82	 1.085
173.549647	 22.023687	 56431	 8.94	 1.040
173.555227	-39.939844	 56434	 8.11	 1.537
173.556918	-54.555641	 56435	 7.79	 1.550
173.559439	-12.863656	 56436	 8.33	 0.528
173.561704	-48.968017	 56437	 8.01	 1.555
173.573470	 14.695855	 56439	 8.57	 0.435
173.579746	-15.512082	 56441	 8.41	 0.558
173.585102	-57.627277	 56442	 7.52	 1.271
173.589095	-36.204559	 56443	 7.42	 1.291
173.588967	 -5.527104	 56444	 6.76	 0.343
173.591458	  3.060165	 56445	 5.76	 0.480
173.595594	-46.974072	 56447	 8.92	 0.797
173.609217	-34.215236	 56449	 8.42	 1.325
173.616534	-13.807295	 56450	 8.03	 1.080
173.622863	-32.831340	 56452	 5.96	 0.811
173.631089	-28.288148	 56454	 7.70	 0.410
173.637811	-63.955352	 56457	 8.76	 0.329
173.640954	 58.155855	 56459	 8.84	 1.191
173.641907	-28.380356	 56460	 8.84	 0.626
173.650495	-68.599345	 56462	 8.74	 0.104
173.656027	 51.736164	 56464	 8.88	 1.147
173.658342	-57.152536	 56465	 7.41	 1.260
173.660991	 23.349369	 56468	 8.91	 1.110
173.665802	 63.643307	 56469	 8.87	 0.568
173.665686	-53.028732	 56470	 8.94	-0.019
173.677048	 16.796915	 56473	 5.95	-0.156
173.681085	 51.968207	 56474	 7.84	 1.089
173.682330	-58.268066	 56475	 8.94	 0.408
173.688748	 -4.954425	 56479	 7.90	 0.019
173.690235	-54.264091	 56480	 4.62	-0.077
173.694478	 46.596667	 56481	 8.90	 1.167
173.697627	 -2.490988	 56482	 7.76	 1.064
173.701282	-32.443741	 56484	 8.84	 0.535
173.704128	 32.169909	 56486	 8.52	 0.339
173.707984	 11.825305	 56487	 8.58	 1.539
